ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,kategoria,long_duration,large_transfer,resp_p,kategoria_portu,abuse_score_orig_h,abuse_score_resp_h
1428888257.40493,Cog9lR1HIZ4S7WC0b9,gAAAAABnVyhg_-gCa0eo4j2Rk8Y8--7Dcsrx-BgaJ-ZSD674uEUi6LLR8nViDKYI31mwDKNgvecpdEcJZsUgZHgues1o1xX7-w==,3059,gAAAAABnVyhg_We1kihF5DXtgfojduGZj3KeFm5mLvIp3UUSIuB0ZQsiVEQ1pj6eg3TnRAXMQG79OTaFg8ityd1wYxQhybdnYw==,8080,tcp,http,0.004271984100341001,261.0,152.0,RSTO,True,True,0,ShADadfR,5,469,4,316,Zewnetrzne,Nie,Nie,8080,Niestandardowy,Brak API,Brak API
1428888258.529874,CmtLvP2jJoGktDkwR8,gAAAAABnVyhgiNq9Aw7Vvmgm-BJ7Qz-Ya-QGoR4a99aLRnu7ublP-Tpd0qwx4oag6iB7sH1srpnQwFIZXEh7eObqQEWHaOoBEg==,3060,gAAAAABnVyhgqIIpuqxSNNr2rh1ZUrwcfxJMdivAc1EhllWiuciDjdMOxIRG17UjyTj9ND2bnLPgl67fDbnxKYSZbLVRmy0o_A==,8080,tcp,http,0.004028797149658,252.0,152.0,RSTO,True,True,0,ShADadfR,5,460,4,316,Zewnetrzne,Nie,Nie,8080,Niestandardowy,Brak API,Brak API
1428888289.387322,CKHRaa35yXBJjkX978,gAAAAABnVyhgyeskKmLxPev2_7djVNXwhmj4BR0D4IfdYnFpv9MRg7BfyPfBiWug_u6HxuQ5Js5rj1bREHaYcmkDSQE4d4z2Rg==,6177,gAAAAABnVyhgdMG989_NyMoe0JRyez4bW0IpVWJaLr_pChYrQOPgeXHiEzG9aeC3M1eEdQ9YhtyS6M5CQEHLxL3enNGEjBzKyg==,53,udp,dns,0.00493311882019,32.0,112.0,SF,True,True,0,Dd,1,60,1,140,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888289.38734,CtYQJUjQYyXYwxbxb,gAAAAABnVyhgd0II0uUy9XSn9gWJemvomVIGgXKvpGr20xsKkNgG9Vp4cj4aJuLRHXObWBq73J2F1Xtf89OyJUM5kd2qE8SUTA==,16138,gAAAAABnVyhgAcLxmLconGN8LuhH74IscfdnKkm7zPlQjx1pnOCL2R0LS5lKCauzJfn_zPN-04reKWPXuSIixstvnfxHfn0jRQ==,53,udp,dns,0.004925012588500001,32.0,60.0,SF,True,True,0,Dd,1,60,1,88,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888289.387343,CEV1L74f8grHJTXPrk,gAAAAABnVyhgcogpU2ouoRvG8vMPlZ6r6KDPA1v3CFc6ql98fm3TGOttZk4kKh-O-DSOmx4aY2Ho5kIqa4hKkW8-XszGkQCFfw==,14510,gAAAAABnVyhgUJuQFCHYaNYCPnfW9C_tPoZBRpV6GOqemwthwdeS6LfZ7-lQB4_B-lnZu3k10lWJK2mKk2DKdG1ejoDjG4ftCA==,53,udp,dns,0.004925012588500001,32.0,112.0,SF,True,True,0,Dd,1,60,1,140,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888298.955689,CLS36A4sE092q1AfE5,gAAAAABnVyhge4DFLnuUToilaQ9O9_ckKQ8isntxcA8vBM0LkgcT2Th_ZqmcU8ZdlAP8rHEGcbCqgxeEsXTBKYmiggJYU884oA==,4616,gAAAAABnVyhg0OFyV5r0GKzyKzt1KTOGbKLjuvAkHRqNQv4CyYMmsLeqIQmAK98OkToMBw1GoUUBJ4uitIW3gcdFr4gHc9F-yw==,53,udp,dns,0.0019879341125480002,34.0,74.0,SF,True,True,0,Dd,1,62,1,102,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888099.691381,CLsguy29PYqW31bwn7,gAAAAABnVyhgSF_ZFfT5CkW-a5fIBSOHRKxUcL_jiv_qNK9pEOgcxGlvtGVWqN2a81bubf5shQs9_d1qYWOgCbbFs_WR8vHtEg==,52457,gAAAAABnVyhgDIJnhOFqQUYLixCSFtBQ2Vv2zzdNWwq44AdT7HrQyHLKzgLAbK3a0Ib3PHs0r-wL3-UmtOe6EXzigQXLury1kQ==,443,tcp,ssl,246.45554208755493,3632.0,1680.0,SF,True,False,0,ShADadTfFr,15,4249,14,2312,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888300.954737,Cedm8y3V2AybD3Dagk,gAAAAABnVyhgmiPEIldJPQFToR_94ISC-He52Z7s_5ZUKLy4RlEVBTyRqE3u-slJl5uKHrqDq3-i82MSrdlAGvyqY0sRF8jRrw==,55269,gAAAAABnVyhglgsXZKISyMTR-AwsdxSXjuEj40I2-apEBnzSivlpbxZqVxOwS7cQvTjPrXrtHdKgAXxpYtJhciblgrQbNcWhWA==,40024,udp,,0.343146085739135,36.0,20.0,SF,True,False,0,Dd,1,64,1,48,Zewnetrzne,Nie,Nie,40024,Niestandardowy,Brak API,Brak API
1428888134.747686,CH4Igj4cAXMv7sX4Yj,gAAAAABnVyhgnTn7wPwLF8gTS6onWMnCYRywIR8cTo_U_ZtD1WoZ0wwbLZRcyF3hpiFemHhxlIMy97wGSk62RqHyUaH76vII7w==,52458,gAAAAABnVyhgHnNgGx00c2ooziPoLOdAUCLBI17YzSWgHO1bS_GV_0xcARcIVRMqQXgAQYDVQ0V2IHTxmLCFVBJ04KS7bU8wnQ==,443,tcp,ssl,241.4022560119629,2014.0,599.0,SF,True,False,0,ShADadtTfF,14,2603,13,1608,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888375.720678,CjHxYJkMQ9FEJOhzb,gAAAAABnVyhgBAkk9gmmt49etH9Q5BHbw64x85LIAZR9CqONFJMtqQV4ujH5OkElL0fkZmyYY2uwwLSnM3eoFt2iMUJ3XGYeHg==,65339,gAAAAABnVyhggQSbPDkqgMP-YG2fCXBFN5dxEPr7RBUSC7vxIOq5quPlvL8NiB-YuythbvcTU81vOG3THlQ-n5BVc_LR3hKVrQ==,53,udp,dns,0.0015089511871330002,37.0,189.0,SF,True,True,0,Dd,1,65,1,217,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888145.689321,CVlMG41VS8aVKh5Sj2,gAAAAABnVyhgmE8BBsV3RPTrhTEToLXruKR7d0oacpphFKbuCCxZ8YaS4WKzW-CmLyOKgbNOuCAQxO8ND2k4qcofz83l9mts0w==,52459,gAAAAABnVyhgIief4ZXNHlfFVXCMb9XQv__tKcaQEICc58z8R7_pcZlKWNjIl6-bZ7PYSzaBcjRZMk4tnPNTcvRNz7NRRp5q-Q==,443,tcp,ssl,240.46120405197144,2223.0,863.0,SF,True,False,0,ShADadtTfF,16,2892,14,2180,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888091.46674,C1sJ9AB1qc7z1IvQ9,gAAAAABnVyhgwJYUOk4kU2KxdGPre-L4nkCaze3n4hE4TFW_DzfyMMhb5EOeZ9CYto2k5DdR-qJn2E34OARRzc9S4S7RgGn3Nw==,62551,gAAAAABnVyhgLD_b3NLGnMiI_QIi1gAzNrFbLOJ6rOlusL5RqE-tNsSFItYdi2w1yMciaMEamS3nLfFFSjOqyxRSuZjm-1dhjQ==,12350,tcp,,0.45954418182373,5.0,5.0,OTH,True,False,0,DdA,2,85,1,45,Zewnetrzne,Nie,Nie,12350,Niestandardowy,Brak API,Brak API
1428888145.862532,CBOZwG1eai26wtbiGh,gAAAAABnVyhgc8F0n0hoPhGsGVP1dDcoiKBArgREc3YD8dTbmmJTQmlshuqrRZVDAbwTf8TpZDwq6eRUzvve4b1X8ALY53pVaQ==,52460,gAAAAABnVyhgC39KWe-7m50gQS5IZULlhlYwSURmNAGsjKAVrmk0NbxKM0eCmrB0jWgNeHVp6HPojfjIfe1z5_rRCVA1SfYgXQ==,443,tcp,ssl,250.28964710235596,3296.0,1073.0,SF,True,False,0,ShADadtTfFr,16,3965,14,2596,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888148.68739,CONA6n2Iea2GFrUjJ8,gAAAAABnVyhg1fgW0Nx9-5esQ731Xt6KDFsGBfdXPlHwAFUIa0C_v-loEVpc7WFO4Rn8ZfPRWRwRU2lkPN2jtxa2IjMxed1xLg==,52461,gAAAAABnVyhgQue0dz91NifV9w1DhLaoPPK88V139KaJqiL5EI3vdR2U-YmaxZ-cGnnmHjMzvCMUW22ADJ552ZX7KD9R3g8huw==,443,tcp,ssl,247.46525192260742,4818.0,872.0,SF,True,False,0,ShADadTfFr,16,5475,14,1504,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888289.392535,C7mLKx4qQfVM4GgPJb,gAAAAABnVyhgPmnDgCnTttzRgggTqGVZE41N2FkmKLHRvuHuceFF6OY5fYrzGSDNGL16oRH_rsYTY64zZREyThsZcmAMjW27Cg==,33186,gAAAAABnVyhgQnNLliMnXR88DOjqD3tysmTIKiNaVHutqBpbx6jgyTOj4qV4-johmFb3GFelnaMzjRbdMRGKle_6tl2PXN_zgQ==,80,tcp,http,115.62402105331421,2412.0,4822.0,SF,True,False,0,ShADadtFf,22,3576,22,6286,Zewnetrzne,Tak,Tak,80,Standardowy,Brak API,Brak API
1428888287.873975,CJPDYx3t74wvL4pkU2,gAAAAABnVyhgzxBFz7cvlGh4je2g_PZYh6niF4fzX4Xdcfk9oBS1x5Fo0_uagsk6Wlh7eVJbRmDUtcflOKxcBwR8P9xOiCszL7AAq4xsCv16R8HQXkooTqQ=,546,gAAAAABnVyhgy_IGppaZwTU2V3k9-2TKpDSx8mpUWSRnCjRm5f1gSoPpgaM51jPF6hTHB5OTJw7YTpxAnKdTxWfMuPMbVpk2Yw==,547,udp,,63.002521991729736,644.0,0.0,S0,True,False,0,D,7,980,0,0,Zewnetrzne,Tak,Nie,547,Standardowy,Brak API,Brak API
1428888298.960432,CgW7fmgwNHEhyC97f,gAAAAABnVyhgTCXOlsD3hSM8JxM6OsCHHnPuX9ghEPF5vbTnpsm9zp1nKqc0pxP4i2y9NEMU4T8T07dGhu1VxoCbfTMghbq_uQ==,3061,gAAAAABnVyhgH7FNWCi7aDZbQ0965J_Drb3c_-W96VPzBn2_O6BarS3jCebnMhix2xYtWFiZbawFdS_hLAdb-cBXI3IL0gcirg==,443,tcp,ssl,108.88274383544922,1407.0,1050.0,RSTO,True,False,0,ShADadtfR,10,1815,10,2355,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888434.755601,COUVgy4qkxltxoWiXa,gAAAAABnVyhg5Bmg1UZWRUvVQeLHdftfT_wSDkEc64rYdlIvBZBIzuhQZLTud6P5wgGeQlHTxx6asKXNIMYNcOJmqJfNJdDlJg==,49879,gAAAAABnVyhgrwflacByNzkT4h4uB_eDTw6XMnyULGNh9J_v0Cb5dEBltyUgTM_Kp4ET6UIKqMRTJ2z74emiAFeT_1hkuZGfAA==,53,udp,dns,0.001620054244995,32.0,112.0,SF,True,True,0,Dd,1,60,1,140,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888440.091593,CWu2Zf2bvaTov5OHc8,gAAAAABnVyhgfc7vmeMdxqf_043eiOj8dV5PkK8gJPLGTDCofSqgO2YyMDcydIWRIy7N7w5PfS4hGkD-QPAfOgGyCJB59RLDGQ==,51846,gAAAAABnVyhga8aTQvHtzwzvDUaW7W7rf7cXszWjBbz4SFSBH6tBudrpPeFSlHjibsC4OssHzMf3T8hBBYLBQlh9fz5IrB5tiw==,53,udp,dns,0.001510858535766,33.0,76.0,SF,True,True,0,Dd,1,61,1,104,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888403.048547,CuiB1p3POoZVqz4Tzb,gAAAAABnVyhg_4sF5lLamt-O-lOTLOu3R0A20_Ub5EX3vxlxwfvjY3QwzBA-AcaboDpyAJQb6xoxZ20V_5A8gPEj1iyxPtr-7Q==,123,gAAAAABnVyhgXhi-ggfT7gtT6h3tDlI1RYZkqpj45FVeNtWsnG-crkcUDoOtLEQQW_x8mfdPOq2ZXbfrNBhRYjumyOTmjtanqA==,123,udp,ntp,0.09603500366210901,48.0,48.0,SF,True,False,0,Dd,1,76,1,76,Zewnetrzne,Nie,Nie,123,Standardowy,Brak API,Brak API
1428888409.843617,CumXmpMgPvEhi1RK9,gAAAAABnVyhg7GzFbUY1SZ9Sl_oRG3YXhB_ATZep_mBjJ3pS9P4pLbymzw9MbcOuRO2c8Mtde8znjyeMyx9EuvJtXph83GOeug==,138,gAAAAABnVyhg3yKSgfmZLkvxM1F-Cg1dDcSXZzcui945C7Vh7ytuVYV9dyY_vXVKrgZO91OvaZlfhsAR5dk5Vr2I-Jj3mztPnA==,138,udp,,,,,S0,True,True,0,D,1,246,0,0,Zewnetrzne,Nie,Nie,138,Standardowy,Brak API,Brak API
1428888507.175976,C5RQF72PQbdGSx64ue,gAAAAABnVyhgBvetowu2DcAbmwZjRnP-4C4tlVrrRQ0HGY_gcXtYPsGPMolYj73V1LwIhJaat5DyrkXhBSGAdmgdOuZOI9IlWQ==,3062,gAAAAABnVyhgNtei8btGMVDrRQwuH0QbDO09vXydxSOELF33QGDpqIMxGIdQgzUiJOzrHQK-0xyoMsdAJ_cGZNWQKNtTM7qtpA==,80,tcp,,2.886898040771484,0.0,0.0,S0,True,False,0,S,2,96,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428888516.188035,CvDNGiyjc20IT7kT3,gAAAAABnVyhgmcY0FwssKiiGsi7Brkek-fDPu07mjcI6riy3uZuUE1xUt7yPUB3KjoYzwbaj-ANlz2ZQqASTvDgwbrKp2-9RFA==,3062,gAAAAABnVyhgtuVReejSBY8DOBTNOWIs9kWkLmuB10eUA2mYgflyc2PjbgmTvYvLs1rIDnA-NaEbp9rbi5XAdNocdhFq-6tU3w==,80,tcp,,,,,S0,True,False,0,S,1,48,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428888477.07947,CBkTLk1FPhoVZkGGR,gAAAAABnVyhgE1xEMjlU_Pwh2--FO27u2mN9t0VQwAhMtAQH94GZ7wXW81aLxrZsXAJdDidTqXptQkcymtVf4F-s5Jd_7IicoA==,55269,gAAAAABnVyhggI4EdpNf97q65JUUl4Fly96tcj6ELs1i2xG_GSMpXargDyvw2tj6jVH8ATmOnBY9C1JTnhS_uXNPy4A6dYLLuw==,40028,udp,,0.523135185241699,151.0,21.0,SF,True,False,0,Dd,1,179,1,49,Zewnetrzne,Nie,Nie,40028,Niestandardowy,Brak API,Brak API
1428888533.206788,CpQhVG1KJoqeDPVCE,gAAAAABnVyhgmuFS97PEtxPWmpGVUrVS2bxm4L2Ypv_B6AH2HFtp-qHjfM9_PhMCM6QP9hHhw4BUFJ5Dwtk9fu50KfNDHTBOHw==,3063,gAAAAABnVyhg7Aqf-62es_x_kJJbM0u_pAdWW_bozENdltFQX7SKe9IjKLy9d1TWYUiPSQGRSjHv8YgWXc73lY9e2KZ_cFbFvw==,80,tcp,,3.106355905532837,0.0,0.0,S0,True,False,0,S,2,96,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428888542.438151,CAUMpD2BSBJn9eSor8,gAAAAABnVyhgoJfv6PtbvOrV2fUD8aB27w3qIo3hEWEYDQJknUj8cQEp5Pb2_lj97h0FWtGvhtxzES_u76IUZwO_UVYYwAFiSA==,3063,gAAAAABnVyhgVkWIbn8VNqqRjMEkdXCrhAVe5MEoHAWhY_xIVQKReIvvJlqCA5jRLQc_5EKLT_mShNixU-UD5_J30ISY2hUAAw==,80,tcp,,,,,S0,True,False,0,S,1,48,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428888559.45698,Cwnpz56w3qtb8HM4,gAAAAABnVyhgmoSrqoneCbUYcXJK_FKx8Gc5lKUKIKqXP2FhmSpDML51Hb09_XYTn4n1DvQPEGgBvCuU6X7q44RTfipij60Hwg==,3064,gAAAAABnVyhgNeLc1Fn56rqhk7FxmOpijMTwPK1B7kSU5YC0pB_ETscEo8KkQ7vbFpGRPt_TVlu0Skhze-3fEtlg8rcULRnAmQ==,80,tcp,,2.9814178943634033,0.0,0.0,S0,True,False,0,S,2,96,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428888568.454042,Cev7iQ1KfBF7gikL0i,gAAAAABnVyhgRslOsksNrqZQs11aA4KaSexdQmbe3rgCRHoOwoWzfmIGynHAndzgEtMXG9unPaRQyCWap6VCQ_J-7dgM0Egwqw==,3064,gAAAAABnVyhgqcwW3CC9nmpq32deG7Mbg9nRC30UYBNBTNoJmU-AzHwrKW_KJjLTa227tHUK9794FfJZ9MLBFsqOTn8zRNNsNw==,80,tcp,,,,,S0,True,False,0,S,1,48,0,0,Zewnetrzne,Nie,Nie,80,Standardowy,Brak API,Brak API
1428888599.240237,CFEgSA4uW09kct0ze4,gAAAAABnVyhgch2T8A5bA2kHjNdbQ0NGVtuJRKsGydjF6MRmShtO0CSGODQU8hwML7G_PHi7OrLB7k8HuLHo6Bx-hmmOCPoKMQ==,4616,gAAAAABnVyhgZ0_c9vtmipUUxksPGaiVRf1cEScuZdQG_6D5YJqcAPmq7l7iQio1I99N4cXsBSntUe3Bz_r_LzUvpahJxmcUmg==,53,udp,dns,0.001655101776123,34.0,74.0,SF,True,True,0,Dd,1,62,1,102,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888375.724081,CZdms42Fgornjw1Td1,gAAAAABnVyhgrz6_gQYF0NAWhP6vEJ7ZWJblPhB_6LKR9jrrWS1XtjwheN4QG5yMYkDXlzAfc6ytt86R8dKVlwKbzU1bYkyw1g==,52465,gAAAAABnVyhgeIlf8UC93w0ikyIbGRDot3Y0vTpAMcoUIxJNOBFrv4ZRQ5lbFySFUfraVpZXHitVREqbEqeKL5wWIDbXmQe10w==,443,tcp,ssl,240.45041704177856,2582.0,4345.0,SF,True,False,0,ShADadTfF,18,3319,19,5189,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888611.306436,C5DwvD2xcnap2X7w8g,gAAAAABnVyhgNziDx53JGqrMG7t1KZBUpLmHtWkuKP9yBF8FhL7y6YB4J5NU0K82VuKJO-wtbFLLohPWIYPERW9b6MgedYWdgg==,138,gAAAAABnVyhg56UgE5tOgWGlJjf3gcbgOi_ouibAz7N6uJ4hOAd9QueO6aDwDFBeFXhGPHD03U8EgETnz1z4Wcr4Cdg48LHlww==,138,udp,,,,,S0,True,True,0,D,1,239,0,0,Zewnetrzne,Nie,Nie,138,Standardowy,Brak API,Brak API
1428888434.759301,C7a0F64Gg5yoQxZ8fj,gAAAAABnVyhgRmSleqOTCxPcFYCcppy_Kvi3WKTlt0irb33nKUxrNNk7m46Vf5s1ZHBt3snW09eXay1qhd9K1NDZguuF4lOZ-w==,52466,gAAAAABnVyhgY2Cqrfsz-x9nj6A9PBa5kSmdttqOiN4xS9CTsZ-QLX0u76NvW75Ei15_MeXfuxuDrpXHb95oaTyjUWjoW8i4IA==,443,tcp,ssl,241.4215371608734,1760.0,4233.0,SF,True,False,0,ShADadTfF,14,2337,15,4905,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888685.358762,CyMitr48osP4gdspPc,gAAAAABnVyhgtNeRY26sV4tZcJano1my9lKaGRYjGSAMES5K2ZWpg-Ti0lOODGczN-B2jraF_duwzeLjorLNPxEwoPl1yQxCnA==,52304,gAAAAABnVyhgnKJiPrtUQNXoGpSu-tFRbYtPaQaQS7_tlR0VB4jwyJr40O7xMpJdWzre71TYXJtsMjA_vKwuJBJM9Bt1eRYFBg==,110,tcp,pop3,0.5768029689788811,92.0,2381.0,SF,True,False,0,ShAdDafF,12,724,13,3065,Zewnetrzne,Nie,Tak,110,Standardowy,Brak API,Brak API
1428888440.095227,CDMAnl4kFza8jgjvp6,gAAAAABnVyhgzVuQ9KCiLfadhR8IJcnUk_hPpFxDbMDkQVPSzhjC9fVfUN73OdbtnNth14xJxMVCbkQf9mzS0LDUEoufrJtybA==,52467,gAAAAABnVyhgQlQ_tJcni7H_QwPKyjQ5nGLCLjAZ5Ybbk3uprbwM0bYWIxfIageNm4HpBPzzJcUuqxGFcdKcDOf4-h4Gpzm6oA==,443,tcp,ssl,246.0863161087036,3418.0,4747.0,SF,True,False,0,ShADadtTfFr,18,4167,19,5579,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888685.239333,CE78Jw52pt4g46lvl,gAAAAABnVyhgjMyjplqp6928EXQNa9duSTxSrhPoj3Z0qpIsTv6MFUS1Act22df4Ae_JSz1_iiaFq7lSMtL9QwB8SPR6RyEAMQ==,50159,gAAAAABnVyhgcH19cdAWcCW2gX4zoxGcCjCzZcWL2KBayJPIMf6lYOyglPX1yHTRKs2ccR3kaR9FIghlptn8MVxbwY2TviPRlg==,53,udp,dns,0.005854129791259001,29.0,61.0,SF,True,True,0,Dd,1,57,1,89,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888685.239402,CnPwtjo7ntzcXZVac,gAAAAABnVyhgZM30v8bzzj8VTuHKmw6A2VQgYsohNQucaaCvXzXmkK_R0IJtM9GLaV_8K9bXZBOQrveM1FPXW2-dBHKw7-Lpqw==,55573,gAAAAABnVyhgeXrJr9fxmGaWCDM6xMZ2CCkWXPIWp2FPPflUpw0FyguRuw-1RV9crhbXXQwNvbTUJQA3nDMCha7KF3jPi_HWzQ==,53,udp,dns,0.153523921966552,29.0,174.0,SF,True,True,0,Dd,1,57,2,230,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888154.782521,Cc3uS62EyPahCULwKl,gAAAAABnVyhgPJu_Q2kslynErMI5OKJCgsMBwqePTpRvZ0IdWXn-swciVGXs1z4RCWs3plvTnrVUohscwLi9DRsBZFAWqRNItA==,51003,gAAAAABnVyhgrJdMPFrmrQJf8DDtRP7_mFvkssFA23Qnk-PWqqtyHOHni8PyUpUWpIkQVYSH8GhiXvaumrO4RIkmwx3Rag8rCQ==,993,tcp,,251.10986804962158,222.0,318.0,OTH,True,False,0,DdATa,9,619,9,690,Zewnetrzne,Tak,Nie,993,Standardowy,Brak API,Brak API
1428888700.755994,COmH2R1zOB5idgEBK8,gAAAAABnVyhg1CM0de_UWEfZD7soqI7WU40gbPL_2_TMDaWR6Lzo5DSxG4P5mVqh2lLN_hIUNc81c96C5EppOLgaLoaEYA1fLQ==,55306,gAAAAABnVyhg1daMf2SkM5XZ2vobGcnnS-gMTRp3zWomdSCiSnQ0yGhxvTuLSHKotDSISelibRJa_dtrwPwqFXZOUs62PJSX3A==,53,udp,dns,0.0016648769378660002,33.0,76.0,SF,True,True,0,Dd,1,61,1,104,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888599.244011,CMY8Nu2WIm0EB4Btx5,gAAAAABnVyhgcLs3t4rn3RL2kVtC-e33H7SgdPCh9IBkSwT6QO8Q41NgxHUkTIPl16LrdKAomtGPZofpbO3YyyzxYv5oeU8m5Q==,3065,gAAAAABnVyhg44ufd-wY3M-JVN8jrsZDTczwiVSbBU0SXhKQzchoQc_MmPWHe9p-dNe0G9QxM_dJYjZvFTDlG71ncxXVy0eBHw==,443,tcp,ssl,110.03881001472473,1407.0,1049.0,RSTO,True,False,0,ShADadtfR,10,1815,10,2353,Zewnetrzne,Tak,Tak,443,Standardowy,Brak API,Brak API
1428888710.014706,C3y6SuAuCuSONe8Wd,gAAAAABnVyhgQ7jStNLwl1wpnPJSF7Xv1TCTHBgmWIU56e2Av8znVpwALArnxjxTRI6MZC01pl0WhCiORwHv77yBReR2Z7qK3w==,54620,gAAAAABnVyhgljmP7M3mCEgBVyegB2S2kBrUX18AQjvGH-TrnRWt7bGN1eTlAQa_RkLkCGho4VXTiT6V8a2oXbWfYQhb-7DdYg==,53,udp,dns,0.291576147079467,31.0,107.0,SF,True,True,0,Dd,1,59,1,135,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888710.307426,Cv0TeWsz8j9fQj5ye,gAAAAABnVyhgiN9nikvtV4O4EZPPLEXb3XF1xbGXSSgNovnfD0ixKlQPb54xhUz2O2hEziNTt9msxMT0E8pLlWu5OH1xKpfgt8CXJlDVxG28FMlUcOFi25s=,56420,gAAAAABnVyhgTyrT9x6DGEIIrEK8_h0py7HA4LXfvuzcad08CeHdyHsCsN4_0dvU03Ykz2y9JBE8LrS49Y4Bi2wlyLeT1LnMNA==,5355,udp,dns,0.10040497779846101,44.0,0.0,S0,True,False,0,D,2,140,0,0,Zewnetrzne,Nie,Nie,5355,Niestandardowy,Brak API,Brak API
1428888710.307828,CCZdmp46ulmPmUBIih,gAAAAABnVyhg7knHNcYhxh0nlbN_LhBmpXgEjkv07X63eMaYExyPAfhkMwYTf3aQN4VFOhL3g0aeJD03toHxmAuj0PoPkPgJ6A==,58423,gAAAAABnVyhgxMnEtYfFlXorUzOEL3f_YlK_XEHC7VWA61b_TTHFnRM0dABjXYSK5ONpWrnDk6bRqocH8d9OBt9sWCTRq0MZ8g==,5355,udp,dns,0.10001802444458001,44.0,0.0,S0,True,False,0,D,2,100,0,0,Zewnetrzne,Nie,Nie,5355,Niestandardowy,Brak API,Brak API
1428888710.608463,CvnRpOWmSSxJJBBvf,gAAAAABnVyhglYdaZPCQwF8UQdCIT92LlA7VZK52aNmxdk0AiM-fRgRA9KOtlMEOJiqv6sZm0tXeV9R2kumvRd_mPB4UtCLhoQ==,137,gAAAAABnVyhgbX8ZQA_rrqYVA0nZJs6gq3mL3qMPgO8__JXHl0XA9RVpHA07yvjrEZUIuHX6fVonHwoJ6YYZLgFRiv-SR8tM9A==,137,udp,dns,1.4991388320922852,150.0,0.0,S0,True,True,0,D,3,234,0,0,Zewnetrzne,Nie,Nie,137,Standardowy,Brak API,Brak API
1428888734.773249,CtYaGc3BKsSnSPBxg4,gAAAAABnVyhg6p_4rZ98AhAGgxo_83s-LqKVlg0zlG-sa-ZkgYUfZpMtZNruRYYUiUqfr4TLEkESnIbDHp333VaFiExLUicHXg==,63735,gAAAAABnVyhgDvG29mJVxA0IN5e84hMQBJ1U3L1I6AAoqqXz34CYawOzi0xEYCQo5dAZwpXM7AMeedUz5B9rwYeOhp7IQltLAg==,53,udp,dns,0.0013501644134520001,32.0,112.0,SF,True,True,0,Dd,1,60,1,140,Zewnetrzne,Nie,Nie,53,Standardowy,Brak API,Brak API
1428888685.392935,Cp8HFw1JHZuPs1AnMe,gAAAAABnVyhgmZ9VPVaaem1_Is_8ef2xNCEvKuY_TUtToYP_5EkM2jL-AhCxfHe_XKmNcRXC8ZpSOpJTTSEHIo3-vf8ae1CNgw==,3,gAAAAABnVyhghbfwe4Fn01_XoIQ3FCnW5pqJ50EgmHCG6G3uplaZo68U1HmoHlkjSKHY0htRhiMc-bNq0VAvIhbDZXUBDN7hxQ==,3,icmp,,,,,OTH,True,True,0,,1,143,0,0,Zewnetrzne,Nie,Nie,3,Standardowy,Brak API,Brak API
